DIB_CUST_ID,spend_1,spend_2,spend_3,spend_4,spend_5,spend_6,spend_7,visit_1,visit_2,visit_3,visit_4,visit_5,visit_6,visit_7,mean_s,mean_v,var_s,var_v,y
9.93E+14,0,0,2.05,3.07,5.65,4.99,8.79,0,0,3,4,6,5,7,3.507142857,3.571428571,10.26895714,7.619047619,1
9.93E+14,40.58,66.03,77.47,189.34,43.16,76.15,40.18,29,54,65,109,31,54,30,76.13,53.14285714,2760.589333,811.8095238,1
9.93E+14,3.99,18.89,38.96,10.14,0,17.63,30.31,9,13,7,2,0,9,29,17.13142857,9.857142857,194.7609143,90.80952381,1
9.93E+14,109.76,32.93,52.63,0,108.83,54.35,66.09,63,15,35,0,64,17,28,60.65571429,31.71428571,1552.254862,591.2380952,1
9.93E+14,5.43,29.91,49.67,77.72,0,69.54,43.51,6,19,30,56,0,33,35,39.39714286,25.57142857,882.5979905,361.6190476,1
9.93E+14,67.73,13,7.84,7.54,7.08,21.55,19.26,52,11,6,7,6,15,12,20.57142857,15.57142857,466.3101476,269.6190476,0
9.93E+14,13.86,17.68,0,0,28.62,39.62,49.86,13,8,0,0,23,25,24,21.37714286,13.28571429,363.4457905,121.2380952,1
9.93E+14,0,0,0,0,0,0,22.1,0,0,0,0,0,0,11,3.157142857,1.571428571,69.77285714,17.28571429,1
9.93E+14,158.17,0,104.34,16.26,0,90.28,82.92,39,0,33,12,0,15,18,64.56714286,16.71428571,3668.794224,224.5714286,0
9.93E+14,69.92,45.02,78.37,30.59,40.76,31.87,5.21,68,63,84,53,98,66,21,43.10571429,64.71428571,615.1186952,590.5714286,1
9.93E+14,11.42,0.91,13.44,5.17,6.5,2.81,5.54,5,2,8,10,6,9,7,6.541428571,6.714285714,19.98544762,7.238095238,1
9.93E+14,51.66,170.62,125.88,50.84,181.88,62.43,27.66,25,64,43,27,93,32,20,95.85285714,43.42857143,3939.82389,694.952381,1
9.93E+14,0,0,0,0,0,2.3,104.93,0,0,0,0,0,4,44,15.31857143,6.857142857,1562.164081,270.4761905,1
9.93E+14,104.98,70.45,75.66,87.17,60.67,246.78,328,34,31,43,37,37,56,59,139.1014286,42.42857143,11004.63545,119.952381,1
9.93E+14,0,3.09,17.94,6.64,19.5,14.05,10.7,0,4,11,6,11,12,5,10.27428571,7,54.7828619,20,0
9.93E+14,83.15,60.33,77.49,86.12,73.9,99.05,199.01,55,36,43,42,47,66,108,97.00714286,56.71428571,2163.22969,607.9047619,1
9.93E+14,0,0,0,0,0,0,26.99,0,0,0,0,0,0,12,3.855714286,1.714285714,104.0657286,20.57142857,0
9.93E+14,51.79,56.74,33.68,25.88,55.77,15.12,55.3,38,40,33,18,37,14,32,42.04,30.28571429,288.5357667,104.2380952,1
9.93E+14,219.13,256.78,217.24,256.36,340.31,221.53,185.75,111,123,78,124,137,103,101,242.4428571,111,2467.886524,373.6666667,1
9.93E+14,21.35,76.5,65.45,163.7,94.24,85.2,74.7,17,60,50,83,58,46,43,83.02,51,1810.5883,400,1
9.93E+14,45.82,0,22.3,63.07,43.07,42.43,25.49,25,0,20,41,27,33,24,34.59714286,24.28571429,416.8201905,161.9047619,1
9.93E+14,0,0,0,0,0,0,50.88,0,0,0,0,0,0,37,7.268571429,5.285714286,369.8249143,195.5714286,1
9.93E+14,10.74,8.14,52.3,29.04,49.74,33.53,54.16,7,7,36,22,28,15,26,33.95,20.14285714,370.6059,120.4761905,1
9.93E+14,25.02,52.58,13.07,64.26,30.13,61.5,16.64,19,27,10,34,22,28,12,37.6,21.71428571,460.2443,76.23809524,1
9.93E+14,204.46,220.55,321.99,211.14,270.04,177.42,179.75,60,105,85,117,102,77,84,226.4785714,90,2727.595181,371.3333333,1
9.93E+14,47.67,0,47.54,0,0,33.57,22.84,14,0,16,0,0,12,10,21.66,7.428571429,482.8336333,51.61904762,0
9.93E+14,133.94,91.38,104.17,60.5,89.4,88.35,125.78,65,48,63,39,41,47,56,99.07428571,51.28571429,618.4265286,105.5714286,1
9.93E+14,68.3,201.82,151.03,193.47,115.23,165.76,166.79,53,148,115,147,82,109,103,151.7714286,108.1428571,2161.362181,1149.47619,1
9.93E+14,0,5.24,17.15,0,5,0,4.62,0,7,8,0,5,0,2,4.572857143,3.142857143,36.92455714,12.14285714,0
9.93E+14,15.61,0,32.83,7.69,0,5.68,15.63,15,0,12,7,0,6,13,11.06285714,7.571428571,133.4114571,36.95238095,0
9.93E+14,42.53,54.77,60.84,57.15,35.27,42.66,49.82,42,44,50,55,30,40,42,49.00571429,43.28571429,85.19042857,62.23809524,1
9.93E+14,51.07,39.1,58.02,52.34,85.34,24.81,10.51,20,19,32,14,24,18,10,45.88428571,19.57142857,585.6814952,49.95238095,1
9.93E+14,0,0,0,6.5,0,9.17,5.07,0,0,0,7,0,9,7,2.962857143,3.285714286,15.09902381,17.23809524,1
9.93E+14,7.4,47.19,44.69,88.6,68.5,96.03,14.93,6,23,25,44,22,48,8,52.47714286,25.14285714,1164.795724,258.8095238,1
9.93E+14,73.74,134.54,145.45,162.16,144.97,124.86,90.16,64,81,101,107,97,91,59,125.1257143,85.71428571,1021.700462,341.5714286,1
9.93E+14,93.73,116.41,69.32,7.85,219.4,132.18,147.06,43,46,36,9,80,44,54,112.2785714,44.57142857,4365.449781,447.952381,1
9.93E+14,7.96,3.34,4.7,7.66,16.82,14.18,43.06,5,2,4,8,11,11,19,13.96,8.571428571,188.21,32.95238095,1
9.93E+14,29.51,92.96,56.4,69.85,76.62,40.51,66.53,27,62,35,53,47,39,46,61.76857143,44.14285714,467.135781,135.4761905,1
9.93E+14,0,0,0,0.39,0,8.6,17.3,0,0,0,2,0,8,13,3.755714286,3.285714286,45.77739524,26.9047619,0
9.93E+14,0,0,0,19.44,0.46,0,4.77,0,0,0,2,3,0,2,3.524285714,1,52.32232857,1.666666667,1
9.93E+14,52.25,89.76,84.81,43.52,77.47,7.82,75.08,34,42,37,16,31,8,30,61.53,28.28571429,845.3033333,144.9047619,1
9.93E+14,140.78,95.2,146.15,114.14,126.25,122.67,125.63,93,56,86,68,65,56,60,124.4028571,69.14285714,284.5337905,216.8095238,1
9.93E+14,28.72,123.21,78.95,98.9,74.75,51.06,24.69,20,70,65,61,45,23,23,68.61142857,43.85714286,1311.906714,477.4761905,1
9.93E+14,40.48,77.28,68.62,42.89,36.56,25.84,49.16,30,59,55,31,29,17,38,48.69,37,330.8529,226.3333333,1
9.93E+14,0,0,0,2.42,0.89,7.53,6.89,0,0,0,5,4,16,11,2.532857143,5.142857143,10.98565714,38.80952381,1
9.93E+14,19.38,58.99,23.2,2.19,21.71,41.53,38.44,13,24,16,3,15,26,21,29.34857143,16.85714286,340.4614476,60.47619048,1
9.93E+14,7.72,84.21,42.62,79.9,71.11,42.04,76.81,7,47,21,33,32,27,35,57.77285714,28.85714286,785.2075905,156.1428571,1
9.93E+14,0,0,0,0,0,0,24.71,0,0,0,0,0,0,10,3.53,1.428571429,87.2263,14.28571429,0
9.93E+14,38.71,54.92,78.75,62.06,38.71,23.62,109.46,28,21,39,18,31,29,75,58.03285714,34.42857143,838.4748571,366.6190476,1
9.93E+14,2.13,16.71,50.16,51.51,71.87,12.74,57.1,5,14,32,42,50,5,36,37.46,26.28571429,703.0533333,332.2380952,1
9.93E+14,0,37.53,0,34.81,38.85,0,21.64,0,15,0,14,10,0,3,18.97571429,6,346.2174952,46.33333333,0
9.93E+14,188.58,50.79,0,65.86,38.01,50.01,87.18,39,20,0,20,14,20,18,68.63285714,18.71428571,3508.734857,131.5714286,1
9.93E+14,8.31,33.59,11.35,15.29,9.49,54.19,31.11,7,30,12,9,10,37,13,23.33285714,16.85714286,290.5739238,137.1428571,1
9.93E+14,34.6,20.12,23.74,143.87,55.18,187.81,19.38,14,13,13,50,24,58,8,69.24285714,25.71428571,4665.85649,401.5714286,1
9.93E+14,52.18,68.75,80.99,87.19,50.5,19.9,42.55,33,41,46,52,24,14,19,57.43714286,32.71428571,545.7293238,205.2380952,1
9.93E+14,0,0,13.18,0,14.7,2.77,0.52,0,0,8,0,10,3,2,4.452857143,3.285714286,43.15835714,16.9047619,0
9.93E+14,129.91,17.19,14.12,1.29,3.6,31.62,23.01,56,14,10,2,4,20,18,31.53428571,17.71428571,1992.418162,329.9047619,0
9.93E+14,66.31,78.84,109.52,52.76,106.97,123.23,59.98,49,55,61,28,58,71,32,85.37285714,50.57142857,766.1917905,242.952381,1
9.93E+14,12.1,11.83,22.76,28.88,32.28,42.74,30.31,10,11,10,30,35,28,21,25.84285714,20.71428571,125.1433571,111.2380952,1
9.93E+14,0,0,0,0,0,0,5.38,0,0,0,0,0,0,6,0.768571429,0.857142857,4.134914286,5.142857143,0
9.93E+14,32.57,52.06,79.69,101.21,50.43,65.79,98.76,13,28,36,63,33,45,61,68.64428571,39.85714286,667.6315952,322.1428571,1
9.93E+14,51.12,0,0,13.91,9.8,17.45,11.59,38,0,0,6,4,8,6,14.83857143,8.857142857,300.0551143,174.4761905,1
9.93E+14,0,0,0,0,0,26.2,66.49,0,0,0,0,0,17,47,13.24142857,9.142857143,646.668681,318.8095238,1
9.93E+14,82.85,60.4,53.24,52.08,31.15,24.58,118.51,70,54,40,45,20,18,51,60.40142857,42.57142857,1023.316248,346.6190476,1
9.93E+14,45.32,74.89,62.4,100.38,82.72,66.92,83.07,30,49,45,65,52,38,47,73.67142857,46.57142857,310.245481,120.952381,1
9.93E+14,8.42,0,16.58,0,4.58,16.3,6.65,5,0,11,0,4,4,6,7.504285714,4.285714286,47.0802619,14.23809524,0
9.93E+14,256.7,150.07,140.35,122.82,152.79,220.62,193.72,92,83,54,76,75,98,71,176.7242857,78.42857143,2353.977429,209.6190476,1
9.93E+14,4.47,39.86,50.85,56.92,30.47,29.66,45.82,5,22,19,22,17,21,27,36.86428571,19,304.8648952,47.66666667,1
9.93E+14,94.76,64.24,39.04,33.34,35.25,44.08,109.55,38,28,19,19,17,32,39,60.03714286,27.42857143,949.5856905,86.28571429,1
9.93E+14,38.59,123.02,90.94,94.65,39.51,59.47,96.99,27,55,51,33,25,40,62,77.59571429,41.85714286,1034.821929,208.1428571,1
9.93E+14,40.74,7.76,6.47,23.33,40.22,12.87,11.54,19,9,5,18,15,12,10,20.41857143,12.57142857,217.357581,25.61904762,1
9.93E+14,42.57,24.95,22.78,17.19,34.96,32.44,33.99,16,12,10,5,18,23,21,29.84,15,74.338,40.66666667,1
9.93E+14,7.95,3.69,0,13.23,23.43,0,27.18,9,3,0,11,13,0,16,10.78285714,7.428571429,120.9464571,41.61904762,1
9.93E+14,0,0,0,0,5.22,4.09,14.51,0,0,0,0,3,6,9,3.402857143,2.571428571,28.91009048,13.28571429,0
9.93E+14,41.81,79.94,80.46,44.01,46.46,150.27,77.56,17,38,37,33,22,45,41,74.35857143,33.28571429,1433.324914,104.2380952,1
9.93E+14,98.25,11.27,27.76,62.53,67.76,76.5,5.5,75,9,22,39,56,51,4,49.93857143,36.57142857,1246.264181,683.6190476,1
9.93E+14,24.59,26.92,76.62,39.74,102.71,21.49,49.53,25,20,52,28,64,12,28,48.8,32.71428571,928.9252667,340.9047619,1
9.93E+14,0,0,0,0,0,38.55,85.79,0,0,0,0,0,23,35,17.76285714,8.285714286,1106.232157,212.2380952,1
9.93E+14,48.12,92.83,65.35,79.33,92.41,74.75,93.89,43,70,51,56,68,54,78,78.09714286,60,290.8618905,151.6666667,1
9.93E+14,12.84,22.62,76.97,33.37,55.93,88.94,47.76,10,21,63,26,33,56,33,48.34714286,34.57142857,778.6417238,355.6190476,1
9.93E+14,30.82,30.75,0,11.33,42.68,0,7.56,19,24,0,14,33,0,7,17.59142857,13.85714286,289.3885476,154.4761905,1
9.93E+14,80.9,41.52,53.49,71.14,47.01,51.74,96.32,60,36,46,45,41,31,60,63.16,45.57142857,405.1685,123.6190476,1
9.93E+14,137.64,81.74,49.86,30.72,38.68,62.61,65.45,58,31,18,16,23,25,32,66.67142857,29,1273.372748,199.3333333,1
9.93E+14,0,0,0,0,2.55,18.82,5.29,0,0,0,0,3,7,8,3.808571429,2.571428571,47.85708095,12.61904762,0
9.93E+14,6.2,4.08,6.57,5.12,0,1.99,0.95,4,2,4,3,0,3,2,3.558571429,2.571428571,6.780714286,1.952380952,0
9.93E+14,17.45,16.42,11.14,27.17,12.81,15.46,16.32,24,20,13,26,16,17,14,16.68142857,18.57142857,26.33118095,24.61904762,0
9.93E+14,174.59,176.06,138.99,89.32,43.61,88.67,145.47,88,93,75,49,17,50,70,122.3871429,63.14285714,2475.08449,699.8095238,1
9.93E+14,61.31,41.32,41.23,31.48,83.35,28.49,9.73,31,31,19,26,24,24,18,42.41571429,24.71428571,569.5145952,26.57142857,1
9.93E+14,29.68,158.54,36.71,42.45,31.96,22.68,16.92,6,22,10,19,9,3,8,48.42,11,2429.349367,48,1
9.93E+14,190.22,87.98,60.44,174.27,189.75,162.84,167.26,88,63,43,83,110,84,100,147.5371429,81.57142857,2679.088557,504.952381,1
9.93E+14,10.63,21.44,10.7,85.8,12.49,9.61,1.1,10,12,7,35,9,12,3,21.68142857,12.57142857,834.6287143,107.6190476,1
9.93E+14,267.36,282.2,270.6,333.99,268.14,182,325.23,139,139,128,163,128,95,179,275.6457143,138.7142857,2470.930595,725.5714286,1
9.93E+14,0.75,5.82,8.92,1.19,0,0,2.3,4,5,5,3,0,0,4,2.711428571,3,11.54074762,4.666666667,0
9.93E+14,14.01,26.19,13.88,4.75,0,8.46,7.42,20,34,9,8,0,9,8,10.67285714,12.57142857,71.11199048,123.2857143,1
9.93E+14,0,0,0,0,37.99,0,8.98,0,0,0,0,13,0,10,6.71,3.285714286,201.4519667,32.23809524,0
9.93E+14,100.07,112.21,106.81,109.15,105.67,75.49,102.26,57,51,38,49,55,40,56,101.6657143,49.42857143,149.6269952,58.95238095,1
9.93E+14,81.61,50.76,31.37,83.13,53.56,44.76,10.35,68,42,18,47,34,31,9,50.79142857,35.57142857,675.3854476,376.952381,1
9.93E+14,60.67,108.78,187.33,142.34,135.17,150.27,98.94,31,59,97,86,83,88,43,126.2142857,69.57142857,1666.324295,641.2857143,1
9.93E+14,18.01,0,2.62,2.45,10.94,0,1.26,10,0,4,3,8,0,3,5.04,4,46.78116667,14.33333333,0
9.93E+14,79.24,11.11,13.53,75.18,38.51,95.34,19.53,44,7,6,41,20,35,10,47.49142857,23.28571429,1233.934848,271.9047619,1
9.93E+14,28.2,15.45,5.86,10.52,20.45,19.99,23.93,21,25,13,21,16,21,33,17.77142857,21.42857143,59.77238095,41.28571429,1
9.93E+14,0,0,0,0,39.4,51.77,8.17,0,0,0,0,31,14,7,14.19142857,7.428571429,481.5775476,136.6190476,1
9.93E+14,29.68,31,28.08,32.05,30.89,30.59,36.36,27,28,23,31,27,32,34,31.23571429,28.85714286,6.648695238,13.80952381,1
9.93E+14,118.08,99.09,124.25,109.78,102.71,137.11,89.18,57,46,59,52,54,65,47,111.4571429,54.28571429,265.6885238,45.23809524,1
9.93E+14,12.47,18.08,23.58,14.9,8.9,14.95,24.91,9,19,12,12,10,14,20,16.82714286,13.71428571,33.59419048,18.23809524,0
9.93E+14,59.51,62.75,174.92,140.41,178.99,192.01,167.02,22,24,63,51,76,59,65,139.3728571,51.42857143,3103.060757,432.952381,1
9.93E+14,85.31,98.04,97.69,80.51,137.85,109.1,136.85,65,58,46,42,59,67,63,106.4785714,57.14285714,530.7309476,91.80952381,1
9.93E+14,0,3.19,0,31.65,7.35,23.01,3.21,0,4,0,12,7,11,4,9.772857143,5.428571429,156.1873571,23.28571429,1
9.93E+14,0,30.92,0,70.38,0,0,27.69,0,21,0,29,0,0,20,18.42714286,10,716.5349571,163.6666667,1
9.93E+14,135.49,70.19,167.2,80.62,108.39,139.74,173.65,101,56,123,53,76,92,109,125.04,87.14285714,1620.761933,706.4761905,1
9.93E+14,0.42,0,17.2,7.51,39.84,51.62,36.35,2,0,8,5,10,12,19,21.84857143,8,430.678081,41.66666667,0
9.93E+14,0,0,0,0,0,0,101.39,0,0,0,0,0,0,63,14.48428571,9,1468.561729,567,0
9.93E+14,0,51.66,0,0,20.97,26.74,19.57,0,31,0,0,19,10,12,16.99142857,10.28571429,364.258081,137.5714286,0
9.93E+14,55.26,141.39,149.14,51.43,124.11,157.13,95.69,32,50,47,25,48,52,26,110.5928571,40,1927.804824,140.3333333,1
9.93E+14,17.72,0,13.4,5.62,2.99,10.24,24.75,15,0,13,5,4,7,23,10.67428571,9.571428571,75.65339524,61.95238095,1
9.93E+14,5.61,5.4,26.91,26.84,29.23,22.48,18.05,4,7,22,24,26,19,16,19.21714286,16.85714286,100.9369238,71.47619048,1
9.93E+14,17.76,6.46,29.66,0,11.18,61.35,52.9,13,5,9,0,8,37,23,25.61571429,13.57142857,555.1559952,157.952381,1
9.93E+14,96.65,69.34,46.61,61.15,66.22,82.09,15.79,45,36,22,26,34,43,12,62.55,31.14285714,674.4559667,140.1428571,1
9.93E+14,7.77,6.6,1.55,11.75,0.37,0,28.02,6,4,2,10,2,0,9,8.008571429,4.714285714,96.78244762,14.23809524,0
9.93E+14,58.51,150.99,102.08,107.91,70.84,72.82,37.47,41,70,54,53,45,45,16,85.80285714,46.28571429,1412.740257,269.2380952,1
9.93E+14,109.19,191.39,132.97,155.42,103.39,60.55,63.61,94,145,107,126,90,44,50,116.6457143,93.71428571,2257.908929,1374.238095,1
9.93E+14,20.84,0,0,0,76.55,51.9,77.27,16,0,0,0,50,43,57,32.36571429,23.71428571,1270.949129,652.9047619,1
9.93E+14,0,4.55,0,3.67,0,11.63,7.81,0,5,0,5,0,11,7,3.951428571,4,20.18798095,18,1
9.93E+14,66.14,92.47,127.27,96.74,102.15,51.5,136.46,45,55,60,63,62,41,72,96.10428571,56.85714286,922.9081619,116.4761905,1
9.93E+14,57.86,65.91,61.57,112.67,32.08,58.57,74.46,34,47,41,64,16,33,31,66.16,38,590.1908667,223.3333333,1
9.93E+14,0,68.43,168.73,88.38,37.83,103.75,117.55,0,54,90,52,22,68,61,83.52428571,49.57142857,3023.755329,891.2857143,0
9.93E+14,92.2,199.21,261.78,249.87,211.71,241.69,121.48,51,98,123,124,103,103,62,196.8485714,94.85714286,4316.049914,797.8095238,1
9.93E+14,48.73,110.33,83.86,144.96,49.34,81.69,61.3,67,135,106,145,62,91,80,82.88714286,98,1227.775924,1045.333333,1
9.93E+14,46.04,30.66,49.36,12.95,48.71,52.49,66.68,37,35,37,11,21,42,49,43.84142857,33.14285714,297.2366476,166.8095238,1
9.93E+14,13.15,44.99,2.31,17.96,8.93,3.51,7.26,16,23,4,14,6,4,4,14.01571429,10.14285714,215.7685286,57.47619048,1
9.93E+14,42.22,23.53,10.06,42.49,62.37,0,67.35,19,17,9,26,27,0,25,35.43142857,17.57142857,646.8549143,99.95238095,0
9.93E+14,1.46,0,0,0,0,0,101.8,2,0,0,0,0,0,42,14.75142857,6.285714286,1473.689848,248.5714286,0
9.93E+14,0.72,5.41,5.65,5.61,8.62,8.88,7.38,2,5,6,5,4,8,8,6.038571429,5.428571429,7.592314286,4.619047619,1
9.93E+14,67.06,73.93,54.33,95.46,70.76,91.27,71.06,60,61,45,72,58,66,55,74.83857143,59.57142857,201.346781,72.28571429,1
9.93E+14,136.04,171.69,173.83,93.23,229.26,193.63,77.58,78,90,93,37,103,97,35,153.6085714,76.14285714,2965.877981,810.1428571,1
9.93E+14,89.54,110.87,83.18,77.61,62,115.37,42.72,45,63,56,40,28,54,27,83.04142857,44.71428571,659.979381,193.9047619,1
9.93E+14,49.53,14.21,32.06,10.66,63.51,2.53,35.13,19,19,15,16,31,5,24,29.66142857,18.42857143,485.343281,64.61904762,1
9.93E+14,119.41,148.74,116.35,124.53,141.12,54.4,30.29,86,84,73,98,74,23,14,104.9771429,64.57142857,2012.945657,1066.619048,0
9.93E+14,0,0,6.26,42.81,0,0,13.82,0,0,7,23,0,0,20,8.984285714,7.142857143,249.6423952,103.4761905,1
9.93E+14,0,0,44.5,0,0,0,1.41,0,0,7,0,0,0,2,6.558571429,1.285714286,280.1890143,6.904761905,0
9.93E+14,95.44,139.17,143.25,102.76,167.58,70.81,101.05,64,107,108,74,105,51,64,117.1514286,81.85714286,1132.379514,583.8095238,1
9.93E+14,130.52,42.79,55.43,78.25,110.33,43.73,12.13,84,31,31,47,49,20,12,67.59714286,39.14285714,1718.090757,567.8095238,1
9.93E+14,142.1,74.9,11.74,28.43,87.32,82.27,75.29,73,41,8,4,48,28,42,71.72142857,34.85714286,1800.414781,572.8095238,1
9.93E+14,0,0,0,0,0,0,3.8,0,0,0,0,0,0,3,0.542857143,0.428571429,2.062857143,1.285714286,1
9.93E+14,0,0,20.34,101.83,30.14,0,29.57,0,0,13,61,20,0,28,25.98285714,17.42857143,1306.68449,491.2857143,1
9.93E+14,74.32,99.39,127.29,80.5,96.36,111.41,92.8,43,54,48,56,50,50,56,97.43857143,51,322.3633143,22.33333333,1
9.93E+14,2.86,0,0,0,0,0,7.85,4,0,0,0,0,0,5,1.53,1.285714286,8.902633333,4.904761905,0
9.93E+14,80.87,115.26,80.23,109.59,110.82,85.14,137.04,53,58,53,51,40,51,48,102.7071429,50.57142857,456.6997905,30.95238095,1
9.93E+14,44.24,19.75,2.52,6.32,29.18,53.22,11.63,21,9,4,8,13,26,10,23.83714286,13,372.5274905,60.66666667,1
9.93E+14,27.97,64.08,28.95,20.37,44.97,9.56,34.38,28,43,27,23,31,8,25,32.89714286,26.42857143,310.2885905,108.6190476,1
9.93E+14,108.76,57.65,53.45,56.73,104.76,49.81,58.68,49,27,21,30,43,23,24,69.97714286,31,641.4813238,116.3333333,1
9.93E+14,73.81,21.23,0,0.81,1.35,3.86,54.84,37,17,0,2,2,3,32,22.27142857,13.28571429,908.5528476,243.9047619,0
9.93E+14,81.13,118.67,103.74,36.02,121.94,100.04,66.39,39,70,56,18,53,57,38,89.70428571,47.28571429,946.8431619,288.5714286,1
9.93E+14,1.43,101.23,179.39,62.62,193.44,60.7,118.23,2,32,52,21,67,11,40,102.4342857,32.14285714,4663.995095,525.1428571,0
9.93E+14,56.94,13.9,28.29,11.22,52.32,70.78,28.5,20,11,14,2,16,25,12,37.42142857,14.28571429,519.747281,52.9047619,1
9.93E+14,6.12,30.6,19.77,28.67,11.2,18.33,39.07,3,29,13,29,16,21,32,21.96571429,20.42857143,132.8469619,109.952381,1
9.93E+14,0,0,9.57,0,0,0,75.51,0,0,6,0,0,0,40,12.15428571,6.571428571,793.2097286,222.2857143,0
9.93E+14,45.01,37.45,103.32,97.09,151.63,108.32,94.11,19,23,61,71,86,63,52,90.99,53.57142857,1526.200633,605.2857143,1
9.93E+14,88.01,25.2,61.14,49.07,67.8,42.67,90.19,50,18,40,35,34,21,46,60.58285714,34.85714286,564.4319238,142.8095238,1
9.93E+14,40.13,57.94,19.42,21.89,31.07,29.78,24.07,28,44,23,23,31,30,33,32.04285714,30.28571429,178.0190571,51.23809524,1
9.93E+14,0,0,0,0,31.81,0,30.83,0,0,0,0,11,0,20,8.948571429,4.428571429,233.6377476,63.95238095,0
9.93E+14,119.24,108.16,49.66,71.94,44.16,97.52,53.07,62,56,26,49,31,56,36,77.67857143,45.14285714,932.866681,197.4761905,1
9.93E+14,131.76,192.54,158.49,260.31,205.21,164.1,151.55,80,112,80,125,136,100,104,180.5657143,105.2857143,1848.706962,447.5714286,1
9.93E+14,107.8,73.52,46.15,43.71,16.68,17.01,69.96,66,48,31,28,14,19,34,53.54714286,34.28571429,1076.21759,314.9047619,0
9.93E+14,132.39,70.18,155.87,108.06,111.06,113.87,55.59,59,34,72,55,58,61,28,106.7171429,52.42857143,1182.64559,245.6190476,1
9.93E+14,10.6,0,1.58,7.74,0,27.77,15.71,9,0,3,5,0,17,14,9.057142857,6.857142857,103.0863571,45.14285714,0
9.93E+14,74.48,28.19,61.29,58.19,59.5,17.61,48.39,28,16,24,23,23,9,24,49.66428571,21,401.7753286,40.66666667,1
9.93E+14,48.28,71.34,40.15,82.31,75.94,13.33,144.7,29,50,17,36,45,6,37,68.00714286,31.42857143,1719.19579,240.2857143,1
9.93E+14,0,56.53,45.37,18.06,40.38,98.87,51.21,0,34,23,15,27,30,35,44.34571429,23.42857143,973.7883619,153.6190476,1
9.93E+14,74.8,49.59,67.94,79.84,126.58,140.66,118.45,35,25,23,29,52,44,41,93.98,35.57142857,1176.154833,113.952381,1
9.93E+14,229.65,243.49,163.98,129.12,218.24,244.35,152.81,116,145,111,75,128,130,114,197.3771429,117,2261.71299,480.6666667,1
9.93E+14,0,20.74,13.16,31.22,58.4,25.51,37.28,0,12,9,17,38,22,30,26.61571429,18.28571429,345.0610619,166.9047619,1
9.93E+14,0,0,0,29.46,141.21,112.99,20.74,0,0,0,12,63,53,12,43.48571429,20,3461.331995,711,0
9.93E+14,46.05,46.84,103.34,57.6,82.17,49.81,79.45,26,34,52,34,53,33,47,66.46571429,39.85714286,488.8188286,113.1428571,1
9.93E+14,12.54,8.29,10.48,1.93,37.76,50.27,5.36,10,7,10,4,14,8,5,18.09,8.285714286,338.4024,11.57142857,1
9.93E+14,0,0,0,0,0,0,1.05,0,0,0,0,0,0,2,0.15,0.285714286,0.1575,0.571428571,0
9.93E+14,32.54,95.25,174.35,57.56,33.73,90.2,56.4,24,30,71,27,15,34,33,77.14714286,33.42857143,2439.23859,315.6190476,1
9.93E+14,0,0,0,0,0,0,12.81,0,0,0,0,0,0,6,1.83,0.857142857,23.4423,5.142857143,0
9.93E+14,34.29,39.31,14.27,4.88,41.82,40.25,144.46,18,24,9,4,19,26,73,45.61142857,24.71428571,2103.896181,514.5714286,1
9.93E+14,109.36,58.78,0,88.45,61.02,49.33,0.03,64,28,0,43,30,25,2,52.42428571,27.42857143,1692.808429,498.6190476,1
9.93E+14,3.43,6.27,0,0,26.95,16.99,67.04,3,5,0,0,10,14,33,17.24,9.285714286,579.9798,135.9047619,0
9.93E+14,20.55,46.72,38.13,49.47,46.16,80.11,101.7,13,43,28,32,39,66,80,54.69142857,43,743.2366476,526.6666667,1
9.93E+14,28.36,117.16,21.52,66.56,105.61,8.38,43.11,17,57,16,44,42,7,25,55.81428571,29.71428571,1783.271062,331.2380952,1
9.93E+14,0,0,0,0,0,0,1.21,0,0,0,0,0,0,2,0.172857143,0.285714286,0.209157143,0.571428571,0
9.93E+14,201.03,126.12,55.37,104.48,112.12,67.52,95.55,127,79,48,68,74,48,58,108.8842857,71.71428571,2261.726029,740.2380952,1
9.93E+14,0,143.1,139.56,79.39,64.25,42.79,52.86,0,48,60,34,31,19,30,74.56428571,31.71428571,2681.962162,373.5714286,1
9.93E+14,57.13,61.38,93.02,117.47,172.96,111.21,67.57,36,48,45,46,50,40,34,97.24857143,42.71428571,1688.466781,37.57142857,1
9.93E+14,0,0,0,0,0,0,1.83,0,0,0,0,0,0,2,0.261428571,0.285714286,0.478414286,0.571428571,0
9.93E+14,103.77,92.77,72.75,106.03,46.23,108.32,55.8,54,66,44,58,18,37,34,83.66714286,44.42857143,648.6914905,267.2857143,1
9.93E+14,98.92,151.71,73.33,127.98,79.06,162.47,121.18,68,73,54,64,63,69,67,116.3785714,65.42857143,1180.172248,36.28571429,1
9.93E+14,10.44,13.65,4.72,0,14.13,21.23,16.69,10,10,5,0,10,10,7,11.55142857,7.428571429,52.07864762,14.61904762,0
9.93E+14,122.4,170.36,140.67,239.34,265.9,185.33,183.9,69,113,91,171,167,95,98,186.8428571,114.8571429,2595.57169,1537.47619,1
9.93E+14,0,0,0,0,0,12.44,12.17,0,0,0,0,0,3,3,3.515714286,0.857142857,36.05679524,2.142857143,0
9.93E+14,0,0,0,91.32,32.14,50.56,42.4,0,0,0,43,14,30,26,30.91714286,16.14285714,1172.551257,299.4761905,1
